TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month
10926,83,2025-03-04,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,10,60.0,4.8,64.8,2025-03
10926,83,2025-03-04,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,7,64.4,5.15,69.55,2025-03
10926,83,2025-03-04,Margaret Peacock,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,10,348.0,27.84,375.84,2025-03
10927,78,2025-03-05,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,5,405.0,32.4,437.4,2025-03
10927,78,2025-03-05,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,5,35.0,2.8,37.8,2025-03
10927,78,2025-03-05,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,20,360.0,28.8,388.8,2025-03
10935,52,2025-03-09,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,21,378.0,30.24,408.24,2025-03
10935,52,2025-03-09,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,4,250.0,20.0,270.0,2025-03
10935,52,2025-03-09,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,8,72.0,5.76,77.76,2025-03
10943,62,2025-03-11,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,15,90.0,7.2,97.2,2025-03
10943,62,2025-03-11,Margaret Peacock,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,21,441.0,35.28,476.28,2025-03
10943,62,2025-03-11,Margaret Peacock,46,Spegesild,21,Lyngbysild,12.0,15,180.0,14.4,194.4,2025-03
10945,66,2025-03-12,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,20,120.0,9.6,129.6,2025-03
10945,66,2025-03-12,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125.0,10.0,135.0,2025-03
10966,45,2025-03-20,Margaret Peacock,37,Gravad lax,17,Svensk Sjfda AB,26.0,8,208.0,16.64,224.64,2025-03
10966,45,2025-03-20,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,12,456.0,36.48,492.48,2025-03
10966,45,2025-03-20,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,47.33,638.93,2025-03
10972,78,2025-03-24,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,6,234.0,18.72,252.72,2025-03
10972,78,2025-03-24,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,7,17.5,1.4,18.9,2025-03
11002,17,2025-04-06,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,15,270.0,21.6,291.6,2025-04
11002,17,2025-04-06,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,24,336.0,26.88,362.88,2025-04
11018,37,2025-04-13,Margaret Peacock,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,20,760.0,60.8,820.8,2025-04
11018,37,2025-04-13,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,10,625.0,50.0,675.0,2025-04
11018,37,2025-04-13,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,5,190.0,15.2,205.2,2025-04
11024,11,2025-04-15,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,12,374.76,29.98,404.74,2025-04
11024,11,2025-04-15,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41,2025-04
11026,44,2025-04-15,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,8,500.0,40.0,540.0,2025-04
11026,44,2025-04-15,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,10,530.0,42.4,572.4,2025-04
11029,45,2025-04-16,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,20,760.0,60.8,820.8,2025-04
11029,45,2025-04-16,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,12,526.8,42.14,568.94,2025-04
11040,36,2025-04-22,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,20,200.0,16.0,216.0,2025-04
11044,13,2025-04-23,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,47.33,638.93,2025-04
11061,36,2025-04-30,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,40.8,550.8,2025-04
11062,30,2025-04-30,Margaret Peacock,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,26.24,354.24,2025-04
11062,30,2025-04-30,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,12,180.0,14.4,194.4,2025-04
11072,1,2025-05-05,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,8,152.0,12.16,164.16,2025-05
11072,1,2025-05-05,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,22,357.5,28.6,386.1,2025-05
11076,9,2025-05-06,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,20,500.0,40.0,540.0,2025-05
11076,9,2025-05-06,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,20,465.0,37.2,502.2,2025-05
11076,9,2025-05-06,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,10,92.0,7.36,99.36,2025-05
10248,67,2023-07-04,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',14.0,12,168.0,13.44,181.44,2023-07
10248,67,2023-07-04,Steven Buchanan,42,Singaporean Hokkien Fried Mee,20,Leka Trading,9.8,10,98.0,7.84,105.84,2023-07
10248,67,2023-07-04,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,5,174.0,13.92,187.92,2023-07
10254,45,2023-07-11,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,15,54.0,4.32,58.32,2023-07
10254,45,2023-07-11,Steven Buchanan,55,Pt chinois,25,Ma Maison,19.2,21,403.2,32.26,435.46,2023-07
10254,45,2023-07-11,Steven Buchanan,74,Longlife Tofu,4,Tokyo Traders,8.0,21,168.0,13.44,181.44,2023-07
10269,22,2023-07-31,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556.0,44.48,600.48,2023-07
10297,65,2023-09-04,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556.0,44.48,600.48,2023-09
10333,71,2023-10-18,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,10,186.0,14.88,200.88,2023-10
10333,71,2023-10-18,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,6.4,86.4,2023-10
10358,12,2023-11-20,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,10,36.0,2.88,38.88,2023-11
10358,12,2023-11-20,Steven Buchanan,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,10,112.0,8.96,120.96,2023-11
10358,12,2023-11-20,Steven Buchanan,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,20,304.0,24.32,328.32,2023-11
10372,70,2023-12-04,Steven Buchanan,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,12,777.6,62.21,839.81,2023-12
10378,53,2023-12-10,Steven Buchanan,71,Flotemysost,15,Norske Meierier,17.2,6,103.2,8.26,111.46,2023-12
10397,89,2023-12-27,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,6.4,86.4,2023-12
10397,89,2023-12-27,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,18,763.2,61.06,824.26,2023-12
10463,63,2024-03-04,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,21,153.3,12.26,165.56,2024-03
10474,61,2024-03-13,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,12,223.2,17.86,241.06,2024-03
10474,61,2024-03-13,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,18,655.2,52.42,707.62,2024-03
10474,61,2024-03-13,Steven Buchanan,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,21,308.7,24.7,333.4,2024-03
10474,61,2024-03-13,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,10,62.0,4.96,66.96,2024-03
10477,89,2024-03-17,Steven Buchanan,1,Chai,1,Exotic Liquids,14.4,15,216.0,17.28,233.28,2024-03
10477,89,2024-03-17,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,21,168.0,13.44,181.44,2024-03
10477,89,2024-03-17,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,20,288.0,23.04,311.04,2024-03
10529,85,2024-05-07,Steven Buchanan,55,Pt chinois,25,Ma Maison,24.0,14,336.0,26.88,362.88,2024-05
10529,85,2024-05-07,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,20.0,270.0,2024-05
10529,85,2024-05-07,Steven Buchanan,69,Gudbrandsdalsost,15,Norske Meierier,36.0,10,360.0,28.8,388.8,2024-05
10575,66,2024-06-20,Steven Buchanan,59,Raclette Courdavault,28,Gai pturage,55.0,12,660.0,52.8,712.8,2024-06
10575,66,2024-06-20,Steven Buchanan,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,6,263.4,21.07,284.47,2024-06
10575,66,2024-06-20,Steven Buchanan,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,14.4,194.4,2024-06
10607,17,2024-07-22,Steven Buchanan,33,Geitost,15,Norske Meierier,2.5,14,35.0,2.8,37.8,2024-07
10607,17,2024-07-22,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,12,417.6,33.41,451.01,2024-07
10648,48,2024-08-28,Steven Buchanan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,15,315.0,25.2,340.2,2024-08
10648,48,2024-08-28,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,15,67.5,5.4,72.9,2024-08
10649,85,2024-08-28,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,20,912.0,72.96,984.96,2024-08
10649,85,2024-08-28,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,15,522.0,41.76,563.76,2024-08
10654,27,2024-09-02,Steven Buchanan,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,12,264.0,21.12,285.12,2024-09
10654,27,2024-09-02,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,20,360.0,28.8,388.8,2024-09
10654,27,2024-09-02,Steven Buchanan,54,Tourtire,25,Ma Maison,7.45,6,44.7,3.58,48.28,2024-09
10675,19,2024-09-19,Steven Buchanan,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,26.24,354.24,2024-09
10711,17,2024-10-21,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,8.83,119.23,2024-10
10714,17,2024-10-22,Steven Buchanan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,18,684.0,54.72,738.72,2024-10
10714,17,2024-10-22,Steven Buchanan,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159.0,12.72,171.72,2024-10
10730,9,2024-11-05,Steven Buchanan,16,Pavlova,7,"Pavlova, Ltd.",17.45,15,261.75,20.94,282.69,2024-11
10730,9,2024-11-05,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,3,37.5,3.0,40.5,2024-11
10730,9,2024-11-05,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,16.84,227.34,2024-11
10761,7,2024-12-02,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,18,139.5,11.16,150.66,2024-12
10812,30,2025-01-02,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,16,200.0,16.0,216.0,2025-01
10812,30,2025-01-02,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,20,260.0,20.8,280.8,2025-01
10823,10,2025-01-09,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,20,420.0,33.6,453.6,2025-01
10823,10,2025-01-09,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,23.4,315.9,2025-01
10823,10,2025-01-09,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,15.6,210.6,2025-01
10841,63,2025-01-20,Steven Buchanan,10,Ikura,4,Tokyo Traders,31.0,16,496.0,39.68,535.68,2025-01
10841,63,2025-01-20,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,15.6,210.6,2025-01
10851,48,2025-01-26,Steven Buchanan,2,Chang,1,Exotic Liquids,19.0,5,95.0,7.6,102.6,2025-01
10851,48,2025-01-26,Steven Buchanan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,10,140.0,11.2,151.2,2025-01
10851,48,2025-01-26,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,10,195.0,15.6,210.6,2025-01
10866,27,2025-02-03,Steven Buchanan,2,Chang,1,Exotic Liquids,19.0,21,399.0,31.92,430.92,2025-02
10866,27,2025-02-03,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,6,27.0,2.16,29.16,2025-02
10869,14,2025-02-04,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,16.8,226.8,2025-02
10869,14,2025-02-04,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,20.0,270.0,2025-02
10870,13,2025-02-04,Steven Buchanan,35,Steeleye Stout,16,Bigfoot Breweries,18.0,3,54.0,4.32,58.32,2025-02
10870,13,2025-02-04,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,2,106.0,8.48,114.48,2025-02
10872,51,2025-02-05,Steven Buchanan,55,Pt chinois,25,Ma Maison,24.0,10,240.0,19.2,259.2,2025-02
10872,51,2025-02-05,Steven Buchanan,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,78.88,1064.88,2025-02
10872,51,2025-02-05,Steven Buchanan,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,15,498.75,39.9,538.65,2025-02
10872,51,2025-02-05,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41,2025-02
10874,51,2025-02-06,Steven Buchanan,10,Ikura,4,Tokyo Traders,31.0,10,310.0,24.8,334.8,2025-02
10899,10,2025-02-20,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,8,144.0,11.52,155.52,2025-02
10922,42,2025-03-03,Steven Buchanan,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,15,585.0,46.8,631.8,2025-03
10954,64,2025-03-17,Steven Buchanan,60,Camembert Pierrot,28,Gai pturage,34.0,24,816.0,65.28,881.28,2025-03
11043,75,2025-04-22,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,16.8,226.8,2025-04
10249,79,2023-07-05,Michael Suyama,14,Tofu,6,Mayumi's,18.6,9,167.4,13.39,180.79,2023-07
10271,15,2023-08-01,Michael Suyama,33,Geitost,15,Norske Meierier,2.0,24,48.0,3.84,51.84,2023-08
10272,7,2023-08-02,Michael Suyama,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,6,388.8,31.1,419.9,2023-08
10272,7,2023-08-02,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,53.38,720.58,2023-08
10274,67,2023-08-06,Michael Suyama,71,Flotemysost,15,Norske Meierier,17.2,20,344.0,27.52,371.52,2023-08
10274,67,2023-08-06,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,7,194.6,15.57,210.17,2023-08
10291,33,2023-08-27,Michael Suyama,13,Konbu,6,Mayumi's,4.8,20,96.0,7.68,103.68,2023-08
10291,33,2023-08-27,Michael Suyama,44,Gula Malacca,20,Leka Trading,15.5,24,372.0,29.76,401.76,2023-08
10291,33,2023-08-27,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,2,84.8,6.78,91.58,2023-08
10296,10,2023-09-03,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,12,201.6,16.13,217.73,2023-09
10296,10,2023-09-03,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,15,432.0,34.56,466.56,2023-09
10298,31,2023-09-05,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,39.4,15,591.0,47.28,638.28,2023-09
10317,37,2023-09-30,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,20,288.0,23.04,311.04,2023-09
10350,12,2023-11-11,Michael Suyama,50,Valkoinen suklaa,23,Karkki Oy,13.0,15,195.0,15.6,210.6,2023-11
10350,12,2023-11-11,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,18,518.4,41.47,559.87,2023-11
10356,38,2023-11-18,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,12,230.4,18.43,248.83,2023-11
10356,38,2023-11-18,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,20,576.0,46.08,622.08,2023-11
10370,45,2023-12-03,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,15,216.0,17.28,233.28,2023-12
10370,45,2023-12-03,Michael Suyama,74,Longlife Tofu,4,Tokyo Traders,8.0,20,160.0,12.8,172.8,2023-12
10390,1,2023-12-23,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,53.38,720.58,2023-12
10395,25,2023-12-26,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,8,230.4,18.43,248.83,2023-12
10423,43,2024-01-23,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,14,140.0,11.2,151.2,2024-01
10423,43,2024-01-23,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44.0,20,880.0,70.4,950.4,2024-01
10425,12,2024-01-24,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,10,192.0,15.36,207.36,2024-01
10425,12,2024-01-24,Michael Suyama,76,Lakkalikri,23,Karkki Oy,14.4,20,288.0,23.04,311.04,2024-01
10439,35,2024-02-07,Michael Suyama,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',30.4,15,456.0,36.48,492.48,2024-02
10439,35,2024-02-07,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,16,222.4,17.79,240.19,2024-02
10439,35,2024-02-07,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,6,159.6,12.77,172.37,2024-02
10446,79,2024-02-14,Michael Suyama,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,12,87.6,7.01,94.61,2024-02
10446,79,2024-02-14,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,20,72.0,5.76,77.76,2024-02
10446,79,2024-02-14,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,3,30.0,2.4,32.4,2024-02
10446,79,2024-02-14,Michael Suyama,52,Filo Mix,24,"G'day, Mate",5.6,15,84.0,6.72,90.72,2024-02
10480,47,2024-03-20,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44.0,12,528.0,42.24,570.24,2024-03
10489,74,2024-03-28,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,15,252.0,20.16,272.16,2024-03
10489,74,2024-03-28,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,18,250.2,20.02,270.22,2024-03
10500,12,2024-04-09,Michael Suyama,15,Genen Shouyu,6,Mayumi's,15.5,12,186.0,14.88,200.88,2024-04
10500,12,2024-04-09,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,29.18,393.98,2024-04
10503,31,2024-04-11,Michael Suyama,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,20,421.0,33.68,454.68,2024-04
10519,45,2024-04-28,Michael Suyama,10,Ikura,4,Tokyo Traders,31.0,16,496.0,39.68,535.68,2024-04
10519,45,2024-04-28,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34.0,10,340.0,27.2,367.2,2024-04
10528,36,2024-05-06,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,3,63.0,5.04,68.04,2024-05
10528,36,2024-05-06,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,8,20.0,1.6,21.6,2024-05
10528,36,2024-05-06,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,9,313.2,25.06,338.26,2024-05
10539,62,2024-05-16,Michael Suyama,13,Konbu,6,Mayumi's,6.0,8,48.0,3.84,51.84,2024-05
10539,62,2024-05-16,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,15,150.0,12.0,162.0,2024-05
10539,62,2024-05-16,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,3.0,40.5,2024-05
10539,62,2024-05-16,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,6,120.0,9.6,129.6,2024-05
10555,17,2024-06-02,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,18,81.0,6.48,87.48,2024-06
10555,17,2024-06-02,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,20,1060.0,84.8,1144.8,2024-06
10559,65,2024-06-05,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,9.26,125.06,2024-06
10559,65,2024-06-05,Michael Suyama,55,Pt chinois,25,Ma Maison,24.0,18,432.0,34.56,466.56,2024-06
10599,62,2024-07-15,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,39.44,532.44,2024-07
10611,13,2024-07-25,Michael Suyama,1,Chai,1,Exotic Liquids,18.0,6,108.0,8.64,116.64,2024-07
10611,13,2024-07-25,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,10,190.0,15.2,205.2,2024-07
10611,13,2024-07-25,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,40.8,550.8,2024-07
10637,70,2024-08-19,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,16.8,226.8,2024-08
10643,50,2024-08-25,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,15,684.0,54.72,738.72,2024-08
10643,50,2024-08-25,Michael Suyama,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,21,378.0,30.24,408.24,2024-08
10643,50,2024-08-25,Michael Suyama,46,Spegesild,21,Lyngbysild,12.0,2,24.0,1.92,25.92,2024-08
10656,36,2024-09-04,Michael Suyama,14,Tofu,6,Mayumi's,23.25,3,69.75,5.58,75.33,2024-09
10656,36,2024-09-04,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,6,57.0,4.56,61.56,2024-09
10701,31,2024-10-13,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,20,430.0,34.4,464.4,2024-10
10703,53,2024-10-14,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,5,95.0,7.6,102.6,2024-10
10704,70,2024-10-14,Michael Suyama,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,6,132.0,10.56,142.56,2024-10
10704,70,2024-10-14,Michael Suyama,48,Chocolade,22,Zaanse Snoepfabriek,12.75,24,306.0,24.48,330.48,2024-10
10708,60,2024-10-17,Michael Suyama,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,4,85.4,6.83,92.23,2024-10
10708,60,2024-10-17,Michael Suyama,36,Inlagd Sill,17,Svensk Sjfda AB,19.0,5,95.0,7.6,102.6,2024-10
10735,32,2024-11-10,Michael Suyama,61,Sirop d'rable,29,Forts d'rables,28.5,20,570.0,45.6,615.6,2024-11
10735,32,2024-11-10,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,2,26.0,2.08,28.08,2024-11
10747,74,2024-11-19,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,8,100.0,8.0,108.0,2024-11
10747,74,2024-11-19,Michael Suyama,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,9,395.1,31.61,426.71,2024-11
10754,2,2024-11-25,Michael Suyama,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,3,55.2,4.42,59.62,2024-11
10757,17,2024-11-27,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,55.0,7,385.0,30.8,415.8,2024-11
10757,17,2024-11-27,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,24,798.0,63.84,861.84,2024-11
10764,1,2024-12-03,Michael Suyama,3,Aniseed Syrup,1,Exotic Liquids,10.0,20,200.0,16.0,216.0,2024-12
10790,43,2024-12-22,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,3,90.0,7.2,97.2,2024-12
10790,43,2024-12-22,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,20,760.0,60.8,820.8,2024-12
10791,19,2024-12-23,Michael Suyama,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,14,1733.06,138.64,1871.7,2024-12
10791,19,2024-12-23,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,15.44,208.44,2024-12
10794,33,2024-12-24,Michael Suyama,14,Tofu,6,Mayumi's,23.25,15,348.75,27.9,376.65,2024-12
10794,33,2024-12-24,Michael Suyama,54,Tourtire,25,Ma Maison,7.45,6,44.7,3.58,48.28,2024-12
10804,14,2024-12-30,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,24,1094.4,87.55,1181.95,2024-12
10804,14,2024-12-30,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,4,80.0,6.4,86.4,2024-12
10822,88,2025-01-08,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,11.83,159.73,2025-01
10822,88,2025-01-08,Michael Suyama,70,Outback Lager,7,"Pavlova, Ltd.",15.0,6,90.0,7.2,97.2,2025-01
